epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1802.11,1.49206,0.60429,0.73684,0.89703,0.82631,0.8769,0.49173,1.42756,0.55051,0.7164,0.000663025,0.000663025,0.000663025
43,1844.95,1.47039,0.59346,0.7352,0.89653,0.85096,0.88908,0.51679,1.3427,0.52053,0.71416,0.000657025,0.000657025,0.000657025
44,1888.06,1.47326,0.5942,0.73475,0.92482,0.83877,0.88692,0.50979,1.38561,0.52522,0.71496,0.000651026,0.000651026,0.000651026
45,1931.23,1.4358,0.5833,0.73739,0.88891,0.84789,0.88281,0.51381,1.37271,0.52761,0.71429,0.000645026,0.000645026,0.000645026
46,1973.73,1.45635,0.58838,0.73646,0.90997,0.83714,0.87854,0.50214,1.39878,0.53759,0.71559,0.000639027,0.000639027,0.000639027
47,2016.18,1.47304,0.59124,0.73509,0.89506,0.84762,0.88366,0.50145,1.40415,0.53578,0.71553,0.000633028,0.000633028,0.000633028
48,2058.63,1.43491,0.57511,0.73423,0.91439,0.85753,0.90001,0.5332,1.33937,0.50875,0.71249,0.000627028,0.000627028,0.000627028
49,2101.88,1.42176,0.5701,0.73554,0.92348,0.85267,0.8944,0.52576,1.36579,0.5161,0.71328,0.000621029,0.000621029,0.000621029
50,2145.48,1.42782,0.57535,0.73487,0.91371,0.84901,0.88807,0.50183,1.40701,0.52918,0.71507,0.000615029,0.000615029,0.000615029
51,2188.46,1.40722,0.56702,0.73473,0.9011,0.83567,0.87839,0.49815,1.42248,0.53975,0.71595,0.00060903,0.00060903,0.00060903
52,2231.72,1.42722,0.57297,0.73441,0.90432,0.8582,0.89569,0.5177,1.38637,0.53035,0.71411,0.000603031,0.000603031,0.000603031
53,2274.81,1.42516,0.56977,0.73338,0.91856,0.86414,0.90161,0.52535,1.36672,0.51213,0.71423,0.000597031,0.000597031,0.000597031
54,2317.46,1.41237,0.56794,0.73385,0.91329,0.85353,0.89098,0.50301,1.46214,0.53547,0.71566,0.000591032,0.000591032,0.000591032
55,2360.02,1.43169,0.57057,0.73204,0.90539,0.85305,0.89063,0.52451,1.34947,0.51396,0.71374,0.000585032,0.000585032,0.000585032
56,2402.56,1.40893,0.5638,0.73233,0.92646,0.85091,0.90309,0.5379,1.3233,0.50508,0.7136,0.000579033,0.000579033,0.000579033
57,2445.38,1.41048,0.56542,0.73153,0.90574,0.86795,0.89874,0.53278,1.34815,0.50701,0.71378,0.000573034,0.000573034,0.000573034
58,2488.05,1.37965,0.5506,0.73172,0.92615,0.86139,0.90517,0.53407,1.32393,0.50145,0.7124,0.000567034,0.000567034,0.000567034
59,2530.97,1.39896,0.55424,0.73088,0.9094,0.85673,0.89741,0.52598,1.37287,0.52413,0.71355,0.000561035,0.000561035,0.000561035
60,2573.52,1.37063,0.54735,0.73293,0.89665,0.86593,0.89961,0.51943,1.36665,0.52289,0.71449,0.000555035,0.000555035,0.000555035
61,2616.83,1.38819,0.55116,0.73032,0.92674,0.86966,0.9099,0.54654,1.31008,0.49201,0.71194,0.000549036,0.000549036,0.000549036
62,2660.44,1.3851,0.55324,0.7313,0.90072,0.86232,0.90142,0.54386,1.30589,0.5056,0.71222,0.000543037,0.000543037,0.000543037
63,2703.85,1.36407,0.54264,0.73175,0.9239,0.86345,0.9053,0.54664,1.29253,0.49931,0.71098,0.000537037,0.000537037,0.000537037
64,2746.85,1.37927,0.54769,0.73302,0.92656,0.87127,0.90804,0.55118,1.31184,0.4943,0.71104,0.000531038,0.000531038,0.000531038
65,2790.02,1.36372,0.53722,0.72969,0.92019,0.872,0.9077,0.53918,1.29729,0.48529,0.7122,0.000525038,0.000525038,0.000525038
66,2833.06,1.35875,0.53648,0.72933,0.91574,0.87098,0.90851,0.54449,1.31351,0.49621,0.71251,0.000519039,0.000519039,0.000519039
67,2875.68,1.35885,0.53707,0.73285,0.91907,0.87582,0.9077,0.55782,1.25341,0.48182,0.71113,0.00051304,0.00051304,0.00051304
68,2918.57,1.32932,0.52275,0.72973,0.93227,0.86643,0.91079,0.55749,1.26429,0.47731,0.71053,0.00050704,0.00050704,0.00050704
69,2961.34,1.33127,0.52412,0.72888,0.92405,0.87379,0.90927,0.54784,1.29626,0.49374,0.7118,0.000501041,0.000501041,0.000501041
70,3003.82,1.32656,0.52608,0.73,0.92282,0.86888,0.90965,0.53899,1.33627,0.50326,0.71181,0.000495041,0.000495041,0.000495041
71,3046.32,1.33876,0.52922,0.7291,0.92896,0.88109,0.91289,0.56121,1.2693,0.47853,0.71058,0.000489042,0.000489042,0.000489042
72,3089.02,1.32975,0.52867,0.73125,0.92766,0.86481,0.9075,0.53206,1.34859,0.50684,0.71314,0.000483043,0.000483043,0.000483043
73,3131.94,1.33604,0.52891,0.73037,0.93438,0.86635,0.91259,0.56383,1.2579,0.48275,0.71157,0.000477043,0.000477043,0.000477043
74,3174.77,1.33485,0.52429,0.7284,0.93097,0.87268,0.91456,0.56837,1.22842,0.47144,0.71085,0.000471044,0.000471044,0.000471044
75,3217.55,1.32751,0.51963,0.72788,0.93134,0.87056,0.91335,0.55823,1.26601,0.48337,0.71099,0.000465044,0.000465044,0.000465044
76,3260.51,1.30811,0.51811,0.73001,0.93286,0.87123,0.91414,0.56625,1.25189,0.47723,0.71095,0.000459045,0.000459045,0.000459045
77,3302.83,1.29837,0.51654,0.73015,0.92104,0.87317,0.91262,0.56037,1.2704,0.48749,0.71132,0.000453046,0.000453046,0.000453046
78,3345.66,1.31611,0.51755,0.72922,0.9199,0.85686,0.90044,0.54579,1.28816,0.49597,0.71202,0.000447046,0.000447046,0.000447046
79,3388.59,1.33013,0.51855,0.72655,0.9313,0.88173,0.91686,0.57908,1.21417,0.46368,0.71036,0.000441047,0.000441047,0.000441047
80,3431.29,1.29961,0.51171,0.72872,0.9263,0.86685,0.91191,0.57179,1.21369,0.47286,0.71064,0.000435047,0.000435047,0.000435047
81,3474.05,1.28967,0.50714,0.72888,0.93503,0.87539,0.91624,0.57179,1.23883,0.46783,0.71042,0.000429048,0.000429048,0.000429048
82,3516.91,1.30043,0.50528,0.72604,0.94586,0.88422,0.92263,0.58274,1.22944,0.46231,0.70956,0.000423049,0.000423049,0.000423049
83,3560.19,1.2869,0.50638,0.72818,0.9308,0.87447,0.91531,0.55056,1.31211,0.49066,0.71201,0.000417049,0.000417049,0.000417049
84,3602.91,1.29426,0.50557,0.72695,0.92872,0.88727,0.91769,0.57924,1.21621,0.46378,0.71002,0.00041105,0.00041105,0.00041105
85,3645.61,1.28933,0.50625,0.72867,0.92922,0.88499,0.91716,0.57412,1.2301,0.46648,0.70946,0.00040505,0.00040505,0.00040505
86,3688.2,1.28736,0.50608,0.7283,0.9346,0.87781,0.91848,0.57846,1.22022,0.46119,0.70916,0.000399051,0.000399051,0.000399051
87,3731.26,1.28174,0.50432,0.72834,0.92405,0.88384,0.91654,0.57822,1.22095,0.47052,0.71024,0.000393052,0.000393052,0.000393052
88,3773.94,1.28607,0.49995,0.72686,0.93824,0.88077,0.92157,0.5862,1.19834,0.45874,0.70915,0.000387052,0.000387052,0.000387052
89,3816.63,1.23379,0.48932,0.72907,0.93878,0.87859,0.91986,0.58277,1.20087,0.46073,0.70802,0.000381053,0.000381053,0.000381053
90,3859.77,1.28126,0.50095,0.72704,0.92734,0.88464,0.92016,0.58658,1.20919,0.464,0.70895,0.000375053,0.000375053,0.000375053
91,3902.76,1.27327,0.4966,0.72681,0.93711,0.88166,0.92176,0.58446,1.21859,0.46285,0.70822,0.000369054,0.000369054,0.000369054
92,3945.66,1.26886,0.49576,0.72566,0.93265,0.88774,0.92258,0.58696,1.19512,0.45841,0.70849,0.000363055,0.000363055,0.000363055
93,3988.86,1.26442,0.49448,0.72584,0.94268,0.87519,0.92275,0.5914,1.18153,0.45419,0.70882,0.000357055,0.000357055,0.000357055
94,4031.78,1.23043,0.48171,0.72681,0.93426,0.88481,0.92449,0.59163,1.17523,0.45207,0.70719,0.000351056,0.000351056,0.000351056
95,4074.44,1.25144,0.48997,0.72728,0.94052,0.88002,0.92543,0.58628,1.18967,0.45492,0.70823,0.000345056,0.000345056,0.000345056
96,4117.15,1.267,0.49207,0.72442,0.93525,0.88732,0.92422,0.5957,1.16852,0.4558,0.70849,0.000339057,0.000339057,0.000339057
97,4160.2,1.23395,0.48411,0.72672,0.93326,0.88743,0.92273,0.581,1.20909,0.46084,0.70877,0.000333058,0.000333058,0.000333058
98,4202.56,1.22391,0.48034,0.72661,0.9365,0.8937,0.92555,0.60245,1.18063,0.45182,0.70791,0.000327058,0.000327058,0.000327058
99,4245.06,1.23291,0.48098,0.72531,0.93777,0.88023,0.92335,0.59904,1.1583,0.45507,0.70837,0.000321059,0.000321059,0.000321059
100,4287.98,1.23759,0.48334,0.72462,0.93305,0.89116,0.92634,0.59506,1.1655,0.45307,0.70787,0.000315059,0.000315059,0.000315059
101,4331,1.2392,0.48447,0.72557,0.93588,0.89306,0.92696,0.5977,1.17837,0.45182,0.70781,0.00030906,0.00030906,0.00030906
102,4373.73,1.24049,0.48751,0.72554,0.93406,0.88443,0.92617,0.5897,1.19882,0.46118,0.70853,0.000303061,0.000303061,0.000303061
103,4416.65,1.24177,0.48579,0.72568,0.93178,0.88551,0.92615,0.59521,1.17302,0.45743,0.70813,0.000297061,0.000297061,0.000297061
104,4459.4,1.25296,0.4886,0.72488,0.93248,0.89432,0.92702,0.59305,1.19759,0.45507,0.70818,0.000291062,0.000291062,0.000291062
105,4502.01,1.22781,0.48112,0.72713,0.93547,0.89686,0.92869,0.59782,1.18827,0.45097,0.70687,0.000285062,0.000285062,0.000285062
106,4544.68,1.21535,0.47872,0.72461,0.94698,0.88257,0.92551,0.60236,1.15829,0.44805,0.70754,0.000279063,0.000279063,0.000279063
107,4587.47,1.21864,0.47862,0.72539,0.93191,0.89969,0.9263,0.6033,1.13872,0.44589,0.70721,0.000273064,0.000273064,0.000273064
108,4630.13,1.20653,0.47423,0.72612,0.93914,0.89036,0.92232,0.59653,1.16392,0.45015,0.70733,0.000267064,0.000267064,0.000267064
109,4672.68,1.20838,0.47014,0.72341,0.92942,0.89462,0.92651,0.60966,1.12975,0.44536,0.70712,0.000261065,0.000261065,0.000261065
110,4715.52,1.2128,0.47345,0.72414,0.92923,0.89949,0.92763,0.60534,1.14379,0.44193,0.70751,0.000255065,0.000255065,0.000255065
111,4757.85,1.21162,0.47366,0.72387,0.93221,0.89744,0.92482,0.60099,1.16731,0.44789,0.70669,0.000249066,0.000249066,0.000249066
112,4800.49,1.20524,0.47135,0.72478,0.93527,0.89042,0.92734,0.60892,1.13281,0.44322,0.70701,0.000243067,0.000243067,0.000243067
113,4843.31,1.17642,0.4638,0.72557,0.94062,0.88577,0.92677,0.60442,1.13358,0.44314,0.70696,0.000237067,0.000237067,0.000237067
114,4885.71,1.19725,0.47071,0.72454,0.93222,0.89669,0.92917,0.60649,1.11885,0.44507,0.70665,0.000231068,0.000231068,0.000231068
115,4928.39,1.20473,0.4687,0.72265,0.93806,0.8881,0.92649,0.60293,1.13419,0.44024,0.70646,0.000225068,0.000225068,0.000225068
116,4971.12,1.20349,0.46827,0.72199,0.93558,0.88685,0.92582,0.61401,1.10962,0.43762,0.70642,0.000219069,0.000219069,0.000219069
117,5014.06,1.19106,0.46513,0.72378,0.93971,0.88762,0.9281,0.60065,1.161,0.45141,0.70707,0.00021307,0.00021307,0.00021307
118,5056.61,1.1649,0.4587,0.72478,0.93228,0.89735,0.92619,0.61059,1.1313,0.44357,0.70665,0.00020707,0.00020707,0.00020707
119,5099.36,1.16314,0.45814,0.72481,0.93823,0.89459,0.92817,0.61008,1.13192,0.44392,0.70658,0.000201071,0.000201071,0.000201071
120,5142.26,1.16856,0.45747,0.72278,0.93643,0.90331,0.929,0.61607,1.12215,0.43614,0.70632,0.000195071,0.000195071,0.000195071
121,5184.98,1.19306,0.46304,0.7218,0.94073,0.88786,0.92509,0.60394,1.14293,0.4423,0.70646,0.000189072,0.000189072,0.000189072
122,5227.86,1.19221,0.46277,0.72118,0.9394,0.89955,0.92852,0.61379,1.1146,0.43019,0.70626,0.000183073,0.000183073,0.000183073
123,5270.38,1.18943,0.46166,0.72081,0.94227,0.89446,0.92895,0.61202,1.12267,0.43443,0.70612,0.000177073,0.000177073,0.000177073
124,5312.65,1.17405,0.45788,0.72264,0.94686,0.8941,0.92759,0.6146,1.11922,0.43317,0.70585,0.000171074,0.000171074,0.000171074
125,5355.31,1.15575,0.45263,0.72291,0.943,0.89791,0.93255,0.61569,1.12216,0.43592,0.70604,0.000165074,0.000165074,0.000165074
126,5397.79,1.15143,0.4523,0.72351,0.94041,0.89893,0.93331,0.62288,1.10513,0.43448,0.70562,0.000159075,0.000159075,0.000159075
127,5440.57,1.16703,0.45473,0.72203,0.94167,0.89758,0.9309,0.61981,1.09083,0.42845,0.70576,0.000153076,0.000153076,0.000153076
128,5483.26,1.14561,0.44994,0.72308,0.94176,0.89804,0.93067,0.61937,1.09801,0.43109,0.70605,0.000147076,0.000147076,0.000147076
129,5526.04,1.16178,0.45224,0.72236,0.94647,0.89364,0.92937,0.62006,1.0869,0.42906,0.70573,0.000141077,0.000141077,0.000141077
130,5568.36,1.15666,0.44963,0.72163,0.94217,0.89978,0.93346,0.61544,1.11143,0.43642,0.70636,0.000135077,0.000135077,0.000135077
131,5611.85,1.12741,0.44196,0.72226,0.93882,0.90284,0.93242,0.62433,1.08896,0.42826,0.70562,0.000129078,0.000129078,0.000129078
132,5654.57,1.12369,0.44092,0.72347,0.93517,0.90545,0.93361,0.62575,1.09091,0.4247,0.70567,0.000123079,0.000123079,0.000123079
133,5697.47,1.14495,0.4458,0.72099,0.93383,0.90619,0.93359,0.61817,1.1103,0.4318,0.70595,0.000117079,0.000117079,0.000117079
134,5740.05,1.1342,0.44139,0.72129,0.94865,0.89365,0.93552,0.62476,1.10085,0.42565,0.70481,0.00011108,0.00011108,0.00011108
135,5782.85,1.12993,0.44223,0.72165,0.95482,0.89397,0.93351,0.62621,1.08784,0.42389,0.70521,0.00010508,0.00010508,0.00010508
136,5825.59,1.12745,0.44064,0.72024,0.94576,0.89848,0.93419,0.62422,1.08802,0.42576,0.70541,9.9081e-05,9.9081e-05,9.9081e-05
137,5868.23,1.10945,0.43532,0.72156,0.94964,0.8922,0.93419,0.62885,1.07901,0.4236,0.7055,9.30816e-05,9.30816e-05,9.30816e-05
138,5911.2,1.09615,0.4317,0.72352,0.94904,0.89351,0.9319,0.62742,1.06874,0.41925,0.70502,8.70822e-05,8.70822e-05,8.70822e-05
139,5954.01,1.12346,0.43782,0.72041,0.94438,0.90001,0.93438,0.62717,1.08858,0.42293,0.70531,8.10828e-05,8.10828e-05,8.10828e-05
140,5996.41,1.11412,0.43301,0.71991,0.94134,0.9061,0.9347,0.62819,1.08961,0.42278,0.70538,7.50834e-05,7.50834e-05,7.50834e-05
141,6035.78,0.93039,0.38333,0.72668,0.94429,0.89832,0.93298,0.62626,1.07003,0.42625,0.70523,6.9084e-05,6.9084e-05,6.9084e-05
142,6074.44,0.91666,0.37853,0.72771,0.93897,0.8991,0.93108,0.62462,1.08502,0.42838,0.70572,6.30846e-05,6.30846e-05,6.30846e-05
143,6113.19,0.91312,0.37608,0.72709,0.94505,0.89632,0.93319,0.62785,1.07713,0.42431,0.70542,5.70852e-05,5.70852e-05,5.70852e-05
144,6151.86,0.89586,0.37384,0.72783,0.94262,0.90163,0.93344,0.63447,1.06591,0.42266,0.70507,5.10858e-05,5.10858e-05,5.10858e-05
145,6190.83,0.8955,0.37128,0.72671,0.94302,0.90009,0.93287,0.6354,1.06402,0.42135,0.70531,4.50864e-05,4.50864e-05,4.50864e-05
146,6229.58,0.90858,0.37432,0.72604,0.94696,0.90111,0.93354,0.63602,1.06491,0.42116,0.70534,3.9087e-05,3.9087e-05,3.9087e-05
147,6268.3,0.90427,0.37313,0.72726,0.94776,0.89872,0.93228,0.63482,1.06198,0.42205,0.70541,3.30876e-05,3.30876e-05,3.30876e-05
148,6307.06,0.89801,0.37097,0.72654,0.95343,0.89997,0.93455,0.63801,1.05128,0.41734,0.70498,2.70882e-05,2.70882e-05,2.70882e-05
149,6345.97,0.89719,0.36976,0.72548,0.95455,0.89762,0.93397,0.63703,1.05943,0.41959,0.70526,2.10888e-05,2.10888e-05,2.10888e-05
150,6384.64,0.89162,0.36865,0.7259,0.94705,0.90237,0.93338,0.63895,1.0484,0.41731,0.70511,1.50894e-05,1.50894e-05,1.50894e-05
