epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,617.923,1.41655,0.55246,0.72241,0.92193,0.8662,0.90417,0.55194,1.28552,0.50727,0.71472,0.000663025,0.000663025,0.000663025
43,632.727,1.39312,0.53976,0.72188,0.90939,0.88091,0.90338,0.55447,1.26891,0.49955,0.71687,0.000657025,0.000657025,0.000657025
44,647.853,1.4049,0.53966,0.71866,0.93094,0.87163,0.91059,0.55717,1.25896,0.49661,0.71637,0.000651026,0.000651026,0.000651026
45,662.648,1.41328,0.5399,0.71936,0.91806,0.87608,0.90762,0.55592,1.27091,0.49638,0.71605,0.000645026,0.000645026,0.000645026
46,677.135,1.35471,0.52281,0.72048,0.92208,0.87824,0.9088,0.56784,1.23724,0.49361,0.71499,0.000639027,0.000639027,0.000639027
47,691.834,1.40334,0.54045,0.72316,0.9163,0.8747,0.90859,0.55153,1.28418,0.50152,0.71549,0.000633028,0.000633028,0.000633028
48,706.348,1.38838,0.53213,0.71869,0.92639,0.87495,0.91465,0.56819,1.24356,0.49041,0.71439,0.000627028,0.000627028,0.000627028
49,721.084,1.36976,0.52684,0.71883,0.92287,0.86747,0.90994,0.56603,1.24227,0.48777,0.71479,0.000621029,0.000621029,0.000621029
50,735.539,1.35768,0.52349,0.71975,0.91432,0.86101,0.90097,0.54456,1.31312,0.51397,0.71708,0.000615029,0.000615029,0.000615029
51,750.055,1.37807,0.54231,0.72366,0.91193,0.8751,0.90826,0.56416,1.23963,0.50029,0.71547,0.00060903,0.00060903,0.00060903
52,764.776,1.33236,0.51544,0.72022,0.92084,0.87711,0.91703,0.57633,1.21337,0.48088,0.71403,0.000603031,0.000603031,0.000603031
53,779.477,1.36722,0.52421,0.71931,0.91604,0.87477,0.91209,0.56225,1.27751,0.4918,0.71534,0.000597031,0.000597031,0.000597031
54,793.974,1.31986,0.50874,0.71893,0.92995,0.87521,0.91328,0.58673,1.19426,0.47011,0.71335,0.000591032,0.000591032,0.000591032
55,808.745,1.32309,0.50636,0.71812,0.92811,0.88037,0.91274,0.57084,1.23951,0.4837,0.71455,0.000585032,0.000585032,0.000585032
56,823.254,1.31872,0.50667,0.71887,0.92803,0.87269,0.91145,0.57086,1.23624,0.4862,0.71335,0.000579033,0.000579033,0.000579033
57,837.768,1.34138,0.51269,0.71841,0.92454,0.88935,0.91765,0.57453,1.23877,0.48421,0.71417,0.000573034,0.000573034,0.000573034
58,852.33,1.31977,0.5065,0.7174,0.92649,0.89155,0.92013,0.59641,1.16564,0.46621,0.71205,0.000567034,0.000567034,0.000567034
59,867.141,1.32357,0.50468,0.71766,0.93092,0.87994,0.91453,0.57509,1.20592,0.47332,0.71336,0.000561035,0.000561035,0.000561035
60,881.756,1.30468,0.49849,0.71722,0.92905,0.88984,0.91843,0.59429,1.17842,0.46723,0.71261,0.000555035,0.000555035,0.000555035
61,896.272,1.28014,0.48771,0.71665,0.94015,0.88554,0.92161,0.60499,1.13534,0.45168,0.71248,0.000549036,0.000549036,0.000549036
62,911.016,1.30522,0.49878,0.71631,0.91603,0.88984,0.92003,0.5866,1.20534,0.47214,0.71333,0.000543037,0.000543037,0.000543037
63,925.475,1.29599,0.50027,0.71904,0.92491,0.89057,0.91925,0.59388,1.18744,0.47109,0.71327,0.000537037,0.000537037,0.000537037
64,940.007,1.27059,0.48699,0.71729,0.92404,0.88783,0.92159,0.60968,1.15474,0.46062,0.71267,0.000531038,0.000531038,0.000531038
65,954.788,1.27917,0.48905,0.7159,0.92679,0.89173,0.92372,0.59776,1.15171,0.46509,0.71241,0.000525038,0.000525038,0.000525038
66,969.29,1.28957,0.49369,0.71629,0.9179,0.88601,0.91846,0.58332,1.2209,0.48007,0.71334,0.000519039,0.000519039,0.000519039
67,983.829,1.29284,0.49137,0.71511,0.92981,0.89737,0.92738,0.60314,1.13204,0.45256,0.71209,0.00051304,0.00051304,0.00051304
68,998.542,1.29287,0.49507,0.71694,0.93938,0.88856,0.92374,0.60713,1.14909,0.45581,0.71155,0.00050704,0.00050704,0.00050704
69,1013.04,1.26353,0.48667,0.71674,0.93471,0.89135,0.92686,0.61134,1.13058,0.45748,0.71122,0.000501041,0.000501041,0.000501041
70,1027.66,1.27159,0.48541,0.71532,0.93264,0.89633,0.92093,0.61061,1.12704,0.45043,0.71144,0.000495041,0.000495041,0.000495041
71,1042.17,1.28572,0.48761,0.71574,0.9378,0.89511,0.9268,0.61301,1.12747,0.45202,0.71135,0.000489042,0.000489042,0.000489042
72,1056.93,1.24854,0.47579,0.71481,0.93549,0.8931,0.92481,0.6168,1.11188,0.45406,0.71203,0.000483043,0.000483043,0.000483043
73,1071.66,1.26084,0.48239,0.71659,0.93438,0.8965,0.92846,0.60216,1.17988,0.4623,0.71174,0.000477043,0.000477043,0.000477043
74,1086.29,1.24577,0.47727,0.7155,0.91728,0.8913,0.91963,0.56577,1.27808,0.50582,0.71386,0.000471044,0.000471044,0.000471044
