epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,629.076,1.37678,0.5478,0.73191,0.91489,0.86394,0.90359,0.50982,1.44452,0.53111,0.71721,0.000663025,0.000663025,0.000663025
43,643.697,1.39231,0.55581,0.73341,0.90715,0.85692,0.89868,0.53643,1.32879,0.51362,0.71598,0.000657025,0.000657025,0.000657025
44,658.556,1.3906,0.55003,0.73045,0.92029,0.86929,0.91152,0.54691,1.31008,0.50275,0.71408,0.000651026,0.000651026,0.000651026
45,673.501,1.394,0.55222,0.7306,0.93533,0.86225,0.91418,0.54565,1.31719,0.50798,0.71407,0.000645026,0.000645026,0.000645026
46,688.19,1.37743,0.54496,0.73216,0.92977,0.87351,0.91401,0.56203,1.27134,0.49424,0.71377,0.000639027,0.000639027,0.000639027
47,703.148,1.35668,0.53648,0.73092,0.92858,0.87969,0.91341,0.56853,1.28022,0.48656,0.7129,0.000633028,0.000633028,0.000633028
48,718.477,1.38318,0.54466,0.73027,0.92676,0.87674,0.91301,0.55333,1.31156,0.50985,0.71388,0.000627028,0.000627028,0.000627028
49,733.31,1.36598,0.54063,0.72979,0.9271,0.86974,0.91359,0.55556,1.33903,0.50646,0.71524,0.000621029,0.000621029,0.000621029
50,748.065,1.35916,0.53679,0.72993,0.92586,0.86496,0.9105,0.55518,1.28318,0.49723,0.71433,0.000615029,0.000615029,0.000615029
51,762.826,1.34888,0.537,0.73305,0.93471,0.8829,0.92149,0.56084,1.28819,0.48958,0.71313,0.00060903,0.00060903,0.00060903
52,777.497,1.34656,0.52937,0.73019,0.93137,0.88067,0.91848,0.55615,1.29688,0.49391,0.71344,0.000603031,0.000603031,0.000603031
53,792.315,1.34984,0.52954,0.72804,0.93568,0.86629,0.91355,0.55178,1.30171,0.49509,0.71329,0.000597031,0.000597031,0.000597031
54,806.98,1.32324,0.52575,0.72943,0.91868,0.87788,0.91378,0.55477,1.29257,0.50052,0.71305,0.000591032,0.000591032,0.000591032
55,821.658,1.32802,0.5268,0.72971,0.93624,0.87004,0.91606,0.5701,1.25049,0.49399,0.71366,0.000585032,0.000585032,0.000585032
56,836.523,1.33411,0.52534,0.72971,0.93584,0.87754,0.91859,0.56782,1.25931,0.48885,0.71266,0.000579033,0.000579033,0.000579033
57,851.495,1.37914,0.53771,0.72852,0.93822,0.877,0.92048,0.57353,1.27455,0.48811,0.71227,0.000573034,0.000573034,0.000573034
58,866.532,1.335,0.52595,0.72818,0.93095,0.88753,0.92127,0.57833,1.23766,0.48097,0.71089,0.000567034,0.000567034,0.000567034
59,881.498,1.33913,0.52405,0.72647,0.93309,0.87288,0.91818,0.5728,1.28994,0.49486,0.71195,0.000561035,0.000561035,0.000561035
60,896.184,1.29886,0.5096,0.7277,0.9333,0.88683,0.92016,0.57594,1.22322,0.47171,0.71124,0.000555035,0.000555035,0.000555035
61,910.836,1.29188,0.50697,0.72838,0.92063,0.88138,0.91849,0.55526,1.33667,0.50747,0.7137,0.000549036,0.000549036,0.000549036
62,925.539,1.29883,0.51058,0.72699,0.93158,0.88397,0.92178,0.58303,1.20949,0.47804,0.71211,0.000543037,0.000543037,0.000543037
63,940.445,1.28985,0.50905,0.72913,0.93652,0.89416,0.92797,0.5879,1.21076,0.46389,0.71092,0.000537037,0.000537037,0.000537037
64,955.506,1.26552,0.49993,0.72774,0.94018,0.88576,0.92457,0.58262,1.25888,0.47823,0.71141,0.000531038,0.000531038,0.000531038
65,970.301,1.28703,0.50469,0.72677,0.9415,0.8873,0.92223,0.59702,1.17441,0.4614,0.71065,0.000525038,0.000525038,0.000525038
66,985.519,1.29504,0.50783,0.72543,0.94221,0.88534,0.92118,0.58335,1.22413,0.46946,0.71085,0.000519039,0.000519039,0.000519039
67,1000.25,1.29752,0.50769,0.72522,0.93031,0.88827,0.92332,0.58644,1.22899,0.4742,0.71083,0.00051304,0.00051304,0.00051304
68,1015.01,1.31124,0.51683,0.727,0.93002,0.8907,0.92113,0.58136,1.23778,0.47495,0.71124,0.00050704,0.00050704,0.00050704
69,1029.67,1.26716,0.50136,0.72881,0.93911,0.88903,0.91902,0.59125,1.21385,0.46286,0.71142,0.000501041,0.000501041,0.000501041
